Property_ID,Habitability_score
0x9ca9,78.41
0xb644,62.15
0xbe89,85.12
0x58f6,56.57
0x9ee1,76.34
0x2505,84.05
0x54e5,91.71
0x32c0,26.63
0xb0b6,87.87
0xe79,79.46
0x3d67,54.45
0x10a5,69.1
0x92d1,87.24
0x4d94,70.61
0x9689,75.29
0x527d,76.53
0x5cf4,81.53
0x1889,30.6
0x91b6,72.48
0x66b,82.33
0x7712,82.37
0x7562,87.93
0x9b33,63.68
0x93d0,82.28
0x1282,82.84
0xaac0,78.05
0x9238,77.59
0x604a,79.94
0x3866,74.11
0x746a,85.55
0x2755,85.09
0x4222,89.47
0x7320,91.56
0x7e23,73.0
0x578a,82.74
0xaabd,68.6
0x639b,68.33
0xc1e3,69.36
0x3d03,85.13
0x6cd4,71.46
0x5a2e,74.5
0xbc0d,61.91
0x78e4,86.87
0xbeeb,80.76
0x5049,77.76
0x2afd,87.75
0xab61,72.38
0x463b,83.08
0x15e0,73.33
0x4db0,79.04
0x8e75,82.09
0xa0c0,72.13
0x4af5,83.89
0x4397,88.65
0x1059,64.7
0x24cf,75.05
0x7405,36.94
0x5994,83.79
0x8683,84.91
0x92c5,75.1
0xc8fa,78.46
0x7a16,80.14
0x1252,69.44
0x524b,76.99
0xba37,77.21
0xb901,83.6
0x7716,50.68
0x9f75,87.06
0x195d,76.61
0x1a3c,81.73
0xb926,76.54
0x2572,63.93
0x9874,88.0
0xa974,82.05
0x4f0f,65.22
0x81e2,88.05
0x937,80.85
0x2094,95.31
0x40a8,78.75
0x24d2,69.9
0x11d5,86.74
0x81f3,63.33
0xbb64,80.37
0x4d9a,70.46
0xc8a7,81.38
0x8d46,77.24
0x285e,75.35
0xae5,84.89
0x5bce,73.75
0x5741,80.87
0x3f5d,90.58
0xbc10,74.2
0x9a39,70.28
0xa73d,77.87
0x15a5,72.5
0xbb29,81.07
0x396f,40.17
0x7492,58.62
0xb0bc,81.4
0x37db,81.17
0x6a00,83.42
0x613d,71.48
0x7d80,78.53
0x85b9,90.81
0x66e9,68.06
0xc5a0,71.75
0x5b3c,71.83
0xc1cb,79.16
0x15cf,74.99
0xaa3a,80.0
0x4189,61.83
0x856c,44.24
0xb867,69.58
0x9c85,85.84
0x395c,83.67
0x71e6,77.68
0x40c5,86.97
0xbd48,85.53
0xa85b,68.84
0xc020,88.8
0xc348,87.44
0x7d4,73.16
0x34eb,44.9
0x61ee,48.93
0xb831,77.47
0x1bfe,72.38
0x4f15,75.36
0x8f4,77.49
0x525b,77.31
0x77d2,94.27
0x2da8,82.55
0x74a7,32.77
0x3a44,75.53
0x2342,14.28
0x4ebf,78.08
0x8376,80.1
0xacc5,77.83
0x556e,73.52
0x7e05,90.84
0x6cd5,72.31
0xaee5,73.66
0x6791,74.77
0x25b4,85.01
0x93bd,79.9
0x6e47,81.76
0x860f,71.4
0x4170,70.72
0x7e9c,77.68
0x5ba4,57.25
0x7dc6,89.72
0x4b89,72.84
0x9a0c,82.09
0xa719,74.08
0x4e36,56.57
0xa03f,98.12
0x241b,83.54
0xb540,75.61
0x7404,80.08
0xcc3,94.83
0xacf9,86.98
0xb8d3,81.56
0x4583,85.44
0xc1d6,74.32
0x1575,71.17
0x5d7d,71.85
0x1787,76.41
0x4ecb,67.76
0x59d9,82.96
0x5292,28.38
0x9cff,67.9
0xc04,70.1
0x1660,95.92
0xaaed,88.87
0xb369,83.43
0x4310,68.36
0xa209,73.17
0x6a43,73.99
0x3a3b,20.14
0x7c4c,84.77
0x2772,71.75
0x384f,72.15
0xbe2a,81.34
0x6f5,82.1
0x500c,83.68
0x222d,74.8
0x2ac4,89.13
0xafc,88.92
0x6e3b,71.28
0x64f5,76.14
0x15b9,81.39
0x4929,86.13
0x69f4,73.03
0x5f83,64.38
0x2f0d,64.37
0x86df,42.17
0x3eee,87.21
0xa149,72.84
0x60c7,87.87
0xf47,83.69
0x3e93,59.35
0x32a4,88.48
0x1327,81.15
0x359c,70.9
0xc271,72.46
0x5b4d,67.56
0x47b0,78.03
0x79d6,61.47
0x4b5d,25.59
0x35b3,85.21
0x7d8b,35.58
0x7365,75.63
0x894a,68.96
0x9cf6,71.14
0x9850,66.77
0x909a,73.19
0xb6f9,87.44
0xd29,39.78
0x3c17,21.74
0x43ed,86.5
0x1777,85.86
0xc4f0,82.72
0x7ae1,80.38
0x9a4b,72.4
0x56f7,82.36
0xa66d,74.11
0xb482,74.95
0x1d4d,73.9
0x6fa1,76.77
0x1952,32.26
0xc6ef,77.18
0x82a0,75.28
0x8b37,72.3
0x21e0,67.03
0x6b98,75.65
0x94e3,90.93
0x86f0,87.06
0x792,68.53
0x7323,73.61
0x8c99,75.27
0xd60,67.49
0xc88,76.01
0x3e33,60.86
0xba63,86.05
0x8851,34.54
0x47f2,75.99
0x69df,64.36
0x35bc,76.23
0xc195,61.85
0x335b,57.74
0xa43f,79.21
0x2610,62.2
0x485d,73.88
0x2058,74.96
0xa4dc,63.39
0xaea3,62.91
0xb20,59.35
0x32bc,27.43
0x29c1,85.22
0x94fb,96.56
0x99b3,71.67
0x402a,46.74
0x956a,66.34
0x2d0f,79.43
0x708d,73.39
0xb619,94.53
0x9842,74.02
0x3af8,31.38
0xc0cf,94.51
0x15ff,46.24
0x29f6,74.56
0xa57f,86.02
0x29fa,83.5
0x16b7,76.6
0x7ca,84.78
0x9c20,90.58
0x5d1f,37.78
0xbb01,73.4
0x3565,91.51
0x92c8,72.86
0xa83,77.42
0x1abc,74.73
0x237d,78.29
0x4067,93.62
0x3a2c,67.51
0x5947,77.29
0xa8f0,82.61
0xaef6,68.75
0x7587,79.54
0x5793,77.6
0x258d,27.35
0x20dd,84.27
0xa5bf,69.74
0x321f,79.26
0x871d,79.85
0x2ccd,45.03
0x42a9,42.26
0x86d8,87.06
0x4a80,72.71
0xa029,26.67
0x9974,77.16
0x66b3,81.82
0xb14e,48.4
0x627c,70.2
0x760e,86.15
0x4f03,82.48
0x4a04,70.13
0x10b8,72.23
0xc809,60.2
0x51a6,78.01
0x26cb,71.41
0x998f,60.58
0x9755,70.62
0x4900,74.2
0xbb38,80.23
0x17a9,84.73
0xaf45,69.47
0x7738,70.76
0x3dea,91.37
0x4485,73.08
0x1332,83.82
0x6139,72.96
0x19ee,76.75
0xc227,68.12
0x7c09,75.28
0x3094,89.91
0x4ca0,73.15
0x964d,69.9
0x35b2,84.13
0x9f0f,84.38
0x9958,64.61
0x62a2,79.48
0x9fdf,92.99
0x6b7c,66.82
0xc149,73.37
0x3061,74.75
0x3877,77.72
0x4fe1,76.82
0x4813,65.11
0x6c45,80.71
0xae57,68.57
0x3a92,85.25
0x63a8,74.07
0xb767,73.36
0x4957,71.94
0x11c8,67.84
0x1097,82.25
0x7e66,74.23
0x7ca2,26.12
0xbdb0,82.46
0x2d8c,86.51
0xbf27,34.9
0x898d,76.94
0x4014,77.87
0x8c36,33.41
0xa2fc,76.3
0x2c74,85.75
0xc51c,71.66
0x5bb7,76.75
0xaa3f,73.63
0xaeda,74.4
0x5c26,77.82
0x76a9,36.17
0xa576,67.76
0x129d,71.94
0x68af,41.29
0x7f86,74.57
0x39ec,75.21
0xb12e,76.88
0x752c,42.69
0xb1e7,68.67
0x304d,57.08
0x28ec,70.94
0x7670,69.34
0x4814,75.87
0xa1ef,71.46
0xa275,40.39
0x745e,82.7
0xbfff,97.03
0x11a0,64.49
0xb6a4,89.74
0x76ff,71.42
0x3c03,79.11
0x9552,75.85
0xb4dc,80.58
0x56b1,84.61
0x7e04,68.88
0x3914,43.6
0xa6cc,87.04
0x42a8,80.8
0xa494,84.22
0xab87,76.83
0x911d,75.16
0x4d97,81.57
0x93d4,40.46
0x3780,93.22
0x4f5e,80.45
0x17fa,88.74
0x1fd2,62.3
0xa8ae,58.76
0xae8d,74.51
0xb918,68.49
0xa0f3,72.69
0x9fa5,74.3
0x2451,59.29
0x14c4,85.01
0x5647,76.29
0x45e3,84.85
0xabc8,62.51
0x1f59,72.92
0x1fe3,85.19
0xa1be,33.0
0x86ab,62.74
0xbf08,84.29
0x2a7d,78.84
0xaec3,74.42
0x800e,57.35
0x7cbc,78.61
0x2c3c,30.36
0xb091,63.33
0x214b,64.08
0x8310,59.26
0xa13f,73.07
0x61e3,19.46
0x6767,37.45
0x6b6c,91.02
0xc85,76.6
0x5fe,73.09
0x1dfa,78.51
0x9125,60.58
0x26e3,59.18
0x5d34,39.96
0xa28b,78.15
0x7812,89.44
0x19aa,79.47
0x8d8a,66.69
0x2a32,63.84
0x2d3a,30.38
0x365f,73.07
0xc84,71.83
0x3f0f,74.61
0x99f5,48.55
0x4582,69.97
0x7aac,77.42
0x6f8b,83.81
0x143b,70.06
0x9159,73.62
0x2b77,88.02
0x9cf7,81.67
0x1f9f,73.6
0x1958,77.44
0xa869,74.39
0x1193,72.37
0x1136,76.06
0x9023,84.32
0x302f,90.83
0xc72,75.1
0x7747,72.99
0x8641,80.3
0x6512,76.22
0x67a3,76.22
0x1ea4,88.61
0x5967,74.55
0xad1c,59.39
0x275e,87.83
0xa33,73.93
0x4b79,85.36
0x43b3,74.5
0xa2d1,29.89
0x835,80.55
0x7df5,92.92
0x1285,82.39
0xb0ac,22.46
0x8864,82.8
0x9dc4,38.99
0x376c,66.43
0x5efc,72.25
0xb078,90.83
0x9369,89.06
0x986a,67.04
0x67e0,56.15
0x8e87,82.13
0x6eb0,90.81
0xa14d,39.91
0x49bd,78.41
0x8bf,85.0
0xbe35,79.17
0x524d,80.81
0xa33c,84.13
0x308a,74.92
0x30fe,78.54
0xa3e7,42.71
0x29c8,69.91
0x7fa5,68.68
0x53a9,79.91
0x94c,71.53
0x8bf5,80.37
0x152e,62.9
0x70a,71.72
0x8f43,76.71
0xc153,72.5
0x27e2,72.95
0x318f,83.28
0x9e2d,80.59
0x44e8,74.62
0x6615,40.19
0x4d8d,86.13
0x57d1,76.98
0x6757,81.35
0x722b,79.11
0xb88c,71.31
0x3337,73.52
0xc258,80.04
0x3e1d,37.65
0x9b9f,54.96
0x1a3a,86.91
0xac34,65.11
0xc2e0,62.49
0xc564,41.38
0xa449,88.01
0x17cc,85.62
0x7dfc,77.86
0xb805,31.46
0xc1a6,77.48
0xa6de,62.62
0xc4fb,73.09
0xb233,59.74
0x1222,67.55
0xb234,77.57
0x7629,78.0
0x4325,82.9
0xb605,49.65
0x443c,78.86
0x5073,76.66
0x4ec6,69.78
0x9273,75.62
0x6f46,71.07
0x62a5,78.46
0x992,77.44
0x5df8,83.49
0x5c23,80.61
0xbede,87.19
0xb2c5,87.35
0x1346,82.33
0xa496,19.53
0x1e2c,85.27
0x109d,86.81
0x4973,71.03
0xafea,65.06
0xa3a1,85.28
0x5507,79.99
0x48bc,74.19
0x45c4,74.18
0x4ee9,75.46
0x1163,79.56
0x4b50,67.1
0x61d6,80.38
0x6b52,85.22
0xb147,84.11
0x5ad4,34.05
0x7d7f,73.67
0xaeb,69.85
0xc24b,73.69
0xf3e,70.23
0x4bbd,79.13
0x9e37,80.19
0xa1fa,59.11
0xc1eb,67.55
0x9e8d,20.72
0x8964,86.82
0xbde6,41.3
0xb953,81.18
0x8aeb,77.42
0xc7b1,83.13
0xa955,74.4
0x744a,40.23
0x699a,64.3
0x25a1,77.89
0x6cf4,87.28
0x2015,35.26
0xb72,86.61
0xa84,77.73
0x392a,90.94
0x6fa6,71.34
0xe10,77.01
0x44e6,92.73
0x49af,71.15
0xd07,77.04
0xbd67,81.42
0x20df,67.07
0x8dd1,93.75
0x7619,85.83
0x1eed,79.06
0x1c9e,77.52
0x1618,79.31
0x24f3,61.68
0x74bf,71.78
0x5606,91.44
0x6ade,91.03
0x39cb,78.53
0x60f9,93.4
0x24cc,73.7
0xc0df,75.53
0x23e9,64.48
0x2ea6,30.11
0xc8ad,39.25
0x19a1,77.5
0xb954,66.46
0x227a,35.08
0x7a07,43.24
0x82da,67.99
0x493e,87.11
0x6046,73.51
0x7287,81.69
0x3a5a,72.59
0x5f4b,67.91
0x1768,74.43
0xc6e9,74.55
0x3afe,34.1
0x7b47,75.76
0x6df4,79.01
0x6bae,79.44
0x2acb,73.03
0x37c2,82.33
0x2742,76.23
0x26de,71.19
0x903f,84.09
0xb62b,68.41
0x7c05,84.98
0xa1ca,74.61
0x1513,71.78
0xbf40,70.93
0x8fb4,44.78
0x5b98,35.86
0x1b2b,77.01
0x6e8a,76.29
0x8eba,77.76
0x7ea1,86.86
0xba6f,66.05
0xb8ac,64.94
0xe66,67.23
0x5638,67.65
0x4436,31.23
0x90e9,92.15
0xb010,77.42
0x78fd,90.29
0x86fb,74.64
0x7108,73.5
0x4d85,82.8
0x27c4,66.12
0x9d7b,68.35
0x8f93,82.33
0x4a5d,83.8
0x2234,59.87
0x5a24,88.57
0xbc1f,29.88
0xb31d,78.02
0x55ab,58.51
0x52a6,48.93
0x3f83,69.7
0x6608,75.19
0x8f0,59.2
0x89ae,92.54
0x344c,86.99
0x29f8,36.45
0xb87c,87.35
0x6fa,70.57
0x3ca5,78.22
0x4559,73.72
0x1d3d,81.25
0x313e,72.85
0x1e29,79.96
0x4bc1,83.81
0x2ac7,71.48
0x32a2,71.56
0x4987,79.73
0xba8c,73.57
0x1142,82.25
0x2dd9,81.4
0x5de5,46.96
0x6360,75.46
0x698b,75.69
0x49fa,72.59
0x6010,72.11
0x2456,66.66
0x3675,75.97
0x65d6,73.75
0x8a04,70.76
0x8b7d,81.53
0x2baf,86.83
0x2f2c,72.5
0xbeaf,83.27
0x70c,86.56
0x923c,74.6
0x38e1,24.6
0x6810,72.35
0x4bd7,85.44
0x2fa2,86.18
0x57cf,67.99
0x38a0,67.26
0x9512,70.85
0xa600,84.72
0x4107,13.76
0xb9f6,57.37
0x439b,29.88
0x2a74,87.91
0x32c9,35.83
0x4673,73.77
0x1e6a,66.41
0x1565,78.62
0xb97c,77.32
0xf36,70.7
0x76d2,82.1
0xb1c7,32.85
0x1963,36.01
0x97db,76.91
0x579c,72.38
0x3268,77.88
0x62ca,78.85
0x56cb,30.19
0x15e2,74.82
0x28ba,76.26
0x55fe,72.2
0xa457,86.17
0x1dd2,83.95
0x3bf1,76.86
0x91aa,73.94
0x33d6,89.73
0x3632,70.92
0x7d2e,78.12
0x564c,72.37
0x3e9c,37.02
0xb263,78.56
0x2496,82.65
0x12c1,82.58
0x99fe,75.73
0x2d99,91.69
0x5063,65.53
0xabd0,62.42
0x452c,70.75
0x3ef1,93.33
0x80c4,84.29
0xb29a,67.17
0xc384,74.65
0x5493,85.96
0x3830,87.45
0xc010,90.18
0x5603,27.01
0xba87,80.47
0xb45c,64.25
0xc1a8,74.86
0x1ed9,78.91
0x391c,76.28
0xc131,82.44
0x40ff,80.85
0x316e,64.95
0xd88,54.93
0x4ade,74.12
0xb0e4,76.0
0x76d3,76.07
0xb06,81.58
0x5cd7,82.98
0x46a3,78.74
0x4d75,82.13
0x664a,40.23
0x1577,70.27
0xb41d,67.49
0x5187,81.73
0x50b0,77.69
0x9655,58.14
0x2988,73.44
0xc3be,61.34
0x610d,75.34
0x7c72,91.35
0xaaca,75.49
0x1e74,63.48
0x6baa,84.16
0xbf5b,85.4
0x2acc,84.44
0x79e0,63.86
0xd3c,82.47
0x6e8e,75.71
0x5823,72.41
0x41e2,28.05
0x8d47,72.76
0xb6d,88.33
0x93eb,89.23
0xc29f,70.97
0xdec,93.16
0xb0c5,79.57
0xb391,80.48
0xc7c0,89.99
0x5f61,80.51
0xb0cf,85.3
0x5e70,81.53
0x8ea1,32.43
0xc14c,79.11
0xc3a,82.18
0x3ffa,68.75
0xf81,75.21
0x3063,44.46
0x2013,70.91
0x93b9,78.36
0x8176,78.6
0x1d1d,74.21
0xb9ec,73.81
0xb170,86.74
0xa8c4,91.49
0xa8e9,85.0
0x5ed5,30.41
0x8f89,79.49
0xa58e,72.07
0x24b3,88.66
0xc25b,77.25
0x936d,90.48
0xbf0,80.39
0x8b22,79.11
0x8d19,39.68
0x9b5c,73.73
0x69e6,74.24
0xbef0,62.88
0x2c73,76.5
0xa838,63.76
0x216c,69.81
0x7ce1,82.8
0x8996,77.17
0x72ac,73.55
0x3cf0,73.77
0x8baf,32.8
0xade0,76.54
0xbcbf,94.18
0x96c0,58.03
0xb742,75.33
0xbe5c,78.38
0x7496,60.26
0x5ee8,87.28
0x9996,83.72
0xb59b,83.71
0x9c8c,92.05
0x665d,66.5
0x4732,63.64
0x7bfe,74.12
0x2c8f,63.52
0x5491,83.99
0x1d31,76.45
0x554c,82.94
0x6133,64.65
0x77f,66.33
0x5a26,82.61
0x66a3,90.3
0x1537,94.25
0x8063,70.84
0x9b6a,86.3
0x7b3f,71.32
0x37ec,90.41
0x258f,76.93
0xa485,74.16
0x4850,73.75
0x94b,69.47
0x75de,76.44
0xa4ef,75.14
0xc6f8,78.34
0x57c1,74.31
0x6502,29.81
0x6b7,87.64
0xa3fb,70.39
0x6cb6,79.64
0x2ff2,82.12
0x1b01,75.85
0x94fd,62.92
0x29b0,81.24
0x8fb0,76.0
0x7eb0,80.84
0x3453,87.89
0x649f,77.99
0x298a,70.85
0x2361,70.38
0x24de,77.48
0x1a60,42.87
0x9b05,63.07
0x12a2,73.85
0xb747,26.07
0x7874,85.96
0x30d2,78.08
0x856a,71.46
0xe36,80.85
0x95d4,70.59
0xb8a9,83.9
0x34f7,89.32
0x87e2,77.21
0xa887,77.76
0x67ca,83.84
0x4cd1,37.07
0x1c78,68.47
0x8c52,46.96
0x138e,69.03
0x65bd,72.57
0x3a01,70.15
0x332f,76.97
0x2e2b,73.52
0x5c48,86.19
0x94bc,75.01
0x5492,85.82
0x45b5,84.43
0xb8b9,77.7
0x39f2,34.77
0xc8eb,84.34
0x3843,74.78
0x67db,88.01
0xc585,65.72
0x5566,62.02
0x240a,74.57
0x9dd8,74.64
0x2a30,73.06
0x4fa2,24.12
0x3990,88.57
0x908a,82.77
0x40e0,96.59
0xc36c,82.87
0xaa2f,71.52
0xa364,79.99
0x987f,61.63
0xabcc,77.45
0x5fc6,69.92
0x1113,77.75
0x2d82,66.65
0x2f4a,79.02
0x7d6f,59.86
0x23a9,78.95
0x4eb1,94.41
0x73fc,73.26
0x40b1,83.19
0x3fcf,44.05
0xa776,63.29
0x1265,77.87
0xa596,87.85
0xa85f,78.21
0x9f05,73.24
0x9c78,75.14
0x81ae,43.04
0xb0a1,76.82
0x2b4b,83.15
0xa4ed,77.12
0x6045,72.19
0x6203,90.69
0x1625,74.11
0x2336,67.39
0xa89f,77.53
0x74f,70.09
0x5fa3,74.14
0x41b7,80.84
0x90f9,79.79
0x7d90,73.6
0x9139,77.84
0x42ef,81.14
0xb942,82.77
0x8850,84.53
0xc111,33.46
0x519a,78.05
0x669b,80.91
0xbf92,74.82
0x6d0b,75.93
0x72f1,71.64
0x26bf,68.93
0x2e76,88.49
0x512c,72.87
0xbd2b,73.68
0xc347,81.87
0x7a55,71.05
0xb6c,74.71
0x931e,69.88
0x465b,80.53
0xb238,80.51
0x6d87,70.48
0xaf46,82.28
0xc470,77.76
0x3e42,87.75
0xa81e,65.66
0x8429,71.86
0xb33f,86.69
0xb571,67.43
0xa270,82.97
0x3f22,71.91
0x905a,78.12
0x69a7,81.57
0x99a3,84.08
0x5e41,78.02
0x1ff0,77.16
0x932c,82.11
0x4382,79.53
0xa6b2,86.86
0x895c,79.24
0x2006,81.51
0x7a46,37.46
0x8287,86.89
0x6467,85.11
0xba8e,89.86
0xdaa,88.06
0x6a22,33.66
0xa66,90.96
0x46d0,78.16
0x9d87,68.0
0x8fd7,42.27
0x41be,69.25
0x52c9,61.47
0xc31f,40.07
0x7b34,70.38
0x8732,78.13
0x7d8d,59.48
0x2c18,76.24
0x2232,76.8
0x8f2b,73.45
0x703a,64.35
0x61b3,86.5
0x4a86,78.9
0x5e92,68.55
0x12f8,82.94
0x197a,76.5
0x7048,66.27
0xc84b,88.0
0x8dcf,75.05
0x3b0d,68.13
0x776c,80.56
0x80b2,87.04
0x76c6,70.66
0x21f2,85.32
0x1a42,63.86
0x69eb,71.63
0xa7d,73.6
0x8f65,34.01
0x4535,72.53
0x1b5d,67.71
0xadd4,87.47
0x90fc,76.61
0xbe0d,80.35
0xb608,81.67
0x979b,87.98
0x814b,80.42
0xc00c,74.64
0x6691,92.47
0x4c1a,60.15
0xa659,76.19
0x85a1,86.27
0x639d,67.2
0x4b95,75.52
0xb1fe,72.31
0x4568,74.56
0xa6bb,72.74
0x877,12.58
0x2f7a,83.77
0x33ba,88.14
0x41db,79.43
0x29df,83.68
0xb9a0,57.94
0xbf01,90.94
0x12d3,79.2
0x59cd,79.57
0xe0a,78.01
0x8c2b,75.43
0x638e,85.98
0x2267,75.93
0xb2eb,90.76
0xa92c,68.59
0x46d7,72.64
0x8c10,75.65
0x2de5,57.13
0x99c,80.42
0x49fd,65.0
0x3d8b,77.08
0xb8ab,71.02
0x145c,76.31
0xe01,72.94
0x3562,62.77
0x8c51,74.98
0x3f27,32.23
0x847a,68.04
0xb678,74.52
0x134b,66.32
0xc21b,92.09
0x49a6,87.33
0x677c,78.77
0xc15a,32.68
0xc3a5,84.78
0x611d,57.79
0x19a4,82.06
0x2d54,71.23
0x3224,73.55
0xc037,77.45
0xc5ab,77.7
0x2494,84.6
0xc488,59.4
0xbdb4,73.61
0xc8b3,65.32
0x9ae7,81.36
0x932e,76.52
0x11b7,88.72
0xb349,80.41
0x79e,41.17
0x3660,86.75
0x5fe5,95.09
0xa11d,79.38
0x3756,29.81
0x7060,75.27
0x672e,76.27
0xac83,37.44
0x8d59,55.2
0x1ed8,83.79
0x9f9d,78.66
0x2489,72.5
0x82fe,69.35
0x1e38,75.39
0xc10d,89.74
0x43d6,75.34
0xbf0f,74.9
0x7469,78.49
0x1469,86.41
0x23dc,89.5
0x8821,82.34
0x4a7e,76.24
0xc852,64.38
0xddf,51.06
0x3ef5,73.83
0x2964,84.32
0x7671,43.13
0x2b53,80.38
0x573a,85.64
0xba5e,71.55
0xabfa,86.39
0xc0d7,64.64
0x2b86,73.13
0x4440,72.6
0x7643,65.21
0x6ba0,91.49
0x4473,73.59
0x51ef,81.58
0xb314,71.54
0x3d25,71.42
0x5a7a,79.14
0x41a9,61.49
0x3b79,29.98
0xa0d2,86.25
0x44d0,84.55
0xc575,74.29
0x1176,76.34
0xb235,77.15
0xb8e1,86.75
0x9f27,72.76
0xb6f4,33.94
0xbb94,87.11
0xc636,88.21
0x4474,87.08
0xa541,78.7
0xbb5f,85.35
0x2a09,81.66
0x1a56,74.21
0xc2cf,87.57
0x6ae1,91.64
0x3b17,49.4
0x9353,54.91
0x26e7,82.02
0x8e9e,90.9
0x4dc7,72.21
0x779d,83.71
0x8f78,83.95
0xbaae,77.32
0x36f2,75.1
0xa08c,83.14
0x29b4,30.81
0x6756,93.87
0xb8e0,86.44
0x6fc6,82.75
0x905d,85.5
0x1917,74.04
0x82f3,70.24
0xc6fd,73.97
0x622e,86.18
0x6a75,81.23
0x913c,86.58
0xb4ac,76.93
0x6acf,79.17
0x3bea,85.41
0x73b8,77.51
0x6f5c,91.02
0x193d,74.36
0xa094,76.0
0x58e2,78.2
0x442f,81.01
0xc01d,38.59
0x47ce,74.29
0x8e0c,81.27
0x9161,81.15
0xb7e2,79.9
0x352b,79.41
0x331e,35.87
0x8572,81.58
0x6308,32.96
0x43d9,82.23
0xd0b,70.73
0x8262,75.56
0x485b,79.21
0xa2d4,76.57
0x1afb,86.43
0xc8b4,66.76
0x3258,80.38
0x1655,84.57
0x6768,72.55
0x8766,85.36
0x42f4,79.73
0x9dd,87.3
0x25fd,72.39
0xb456,74.96
0x6e37,81.61
0x8261,83.51
0x6fc8,73.25
0x4adf,74.49
0x1df3,69.32
0x5cf7,79.99
0x9246,81.36
0x85fe,74.01
0xedb,60.2
0xc35b,92.57
0xb8b5,75.84
0xbbb3,74.54
0x72dc,75.35
0x64ff,72.1
0xa59,71.68
0xa261,74.91
0x3129,75.3
0xc562,74.4
0x4b46,87.11
0xbc04,77.99
0x2dd0,81.69
0xc099,71.41
0xb69b,80.28
0x6864,75.12
0x1fce,77.16
0x7f8c,43.88
0x2884,57.13
0x94ac,83.91
0x834b,67.94
0xbbd6,89.04
0x3553,78.46
0xba10,82.39
0x22cd,41.19
0xacb1,71.83
0x4c91,74.96
0x126f,61.8
0x33c3,79.58
0x2eb4,83.08
0xf28,74.26
0x1038,75.97
0x271f,81.27
0x2500,86.07
0x1932,72.72
0xa888,47.41
0x61b6,85.15
0x1d4e,67.81
0x13f3,70.15
0x9f22,39.63
0x93e8,73.29
0xd49,44.52
0x28a9,72.32
0x3140,68.86
0x3431,82.32
0x6bd9,70.78
0x11be,85.73
0x5a33,70.95
0xa0c3,75.53
0x9137,86.97
0x1c91,91.24
0x188f,91.43
0x2a3a,69.5
0x52ad,67.61
0xbdb5,81.64
0x76dc,70.36
0xa5f0,74.96
0x39c4,74.56
0x34f2,73.47
0x923b,73.81
0x7903,65.43
0xc3ef,67.43
0x861b,55.95
0x6a9c,73.31
0x2bfc,74.6
0xab54,88.88
0x70c8,81.33
0x54d6,68.62
0xb988,76.93
0xbd0c,80.19
0x2dae,72.42
0x3101,78.23
0x3a79,80.66
0x33e7,68.54
0x732a,78.82
0x1608,92.17
0x2835,77.7
0x28a4,73.23
0x62ab,87.08
0x7ed,77.06
0x86ee,82.61
0x64bb,73.46
0x3df2,84.43
0x3a37,69.08
0x7bfc,73.29
0x55dd,71.92
0x41d3,81.55
0xa1fb,84.17
0xc5e2,69.77
0xadae,80.39
0x9e0b,79.59
0x8c63,41.63
0xf19,68.52
0x11fb,74.09
0xb4b4,82.74
0x4c0a,54.54
0xa4e,82.49
0x7a87,78.95
0x886b,81.04
0x919c,83.69
0xb22,30.36
0xb830,71.49
0x179f,79.44
0x5df1,79.69
0x48c6,78.3
0xb053,63.39
0x51e5,61.29
0x7ae2,74.82
0x62df,77.75
0x8cd6,73.58
0x3abe,86.8
0xafb2,85.76
0x38ec,75.59
0x87e1,73.9
0x7f8f,73.81
0x9b75,82.75
0x5651,79.5
0x5c21,95.75
0x683b,76.28
0x3323,67.06
0x82cf,70.89
0x357a,79.71
0x8c45,78.63
0x3e02,67.54
0x20c6,55.94
0x8ce3,74.36
0xa52a,38.77
0x33e3,89.67
0x63c4,83.2
0x4abd,84.33
0x6b4e,73.21
0xa8cd,65.09
0xb023,74.45
0xac4c,76.87
0x6b30,75.03
0x68b6,84.49
0x7ddc,61.3
0x1e71,74.07
0x80fd,76.9
0xa9ec,85.75
0x854a,73.85
0x984f,93.91
0x7ec5,33.99
0xc89a,74.01
0x7855,72.25
0x63e1,74.96
0x9200,84.55
0x71bf,68.23
0xc3b8,77.32
0x7a4c,78.94
0xa72b,87.58
0x896b,79.75
0x304a,67.85
0x6e8f,66.74
0xadb4,80.27
0xee3,78.54
0x932d,85.45
0x89e1,83.92
0xb374,79.81
0xa7b5,72.22
0x94d,33.06
0x9242,72.3
0x7043,78.24
0x8e73,83.55
0x1c01,79.93
0x4db5,82.13
0x2511,70.35
0x1e4a,69.16
0xbe51,78.58
0x2efb,75.19
0x1c15,71.89
0x1bf0,42.82
0xad8f,62.59
0xc02a,91.31
0x2dc5,85.53
0x7ea5,83.39
0xacd4,70.56
0x7264,80.44
0x9ee5,68.46
0x767c,80.18
0xb76,75.14
0x4f77,76.61
0xc3ff,81.58
0xc5c6,73.47
0xc451,70.59
0xe5e,81.9
0x73d1,75.56
0xb62f,85.09
0x451b,40.58
0x74eb,74.76
0x7e89,73.12
0xb420,88.08
0x7e67,75.54
0x5e7b,75.03
0xb8d0,85.91
0x8323,13.76
0x6a8b,61.57
0x7008,83.79
0x258e,78.27
0x42d0,61.05
0x6056,84.42
0x2920,88.64
0x1079,71.01
0x8735,41.68
0x3817,74.16
0xac39,70.35
