,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Group,Number,Transported
5530,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,G,957,S,5894,1,True
5531,Europa,,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,C,221,S,5897,1,True
5532,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,G,958,S,5898,1,True
5533,Mars,True,TRAPPIST-1e,62.0,False,0.0,,0.0,0.0,0.0,F,1220,P,5900,1,True
5534,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,F,1220,P,5900,2,True
5535,Mars,True,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,F,1220,P,5900,3,True
5536,Earth,False,55 Cancri e,15.0,False,0.0,40.0,0.0,0.0,839.0,F,1221,P,5901,1,False
5537,Mars,False,PSO J318.5-22,34.0,False,162.0,0.0,690.0,28.0,0.0,D,177,S,5902,1,False
5538,Earth,False,TRAPPIST-1e,34.0,False,223.0,0.0,13.0,514.0,41.0,E,376,P,5903,1,False
5539,Earth,False,TRAPPIST-1e,23.0,False,16.0,687.0,1.0,1.0,0.0,G,959,S,5905,1,True
5540,Earth,False,,51.0,False,0.0,0.0,207.0,347.0,262.0,G,957,P,5906,1,False
5541,Earth,True,PSO J318.5-22,63.0,False,0.0,0.0,0.0,0.0,0.0,G,960,S,5907,1,True
5542,Earth,False,TRAPPIST-1e,42.0,False,84.0,392.0,300.0,0.0,0.0,F,1126,S,5908,1,True
5543,Earth,False,55 Cancri e,19.0,False,0.0,716.0,0.0,0.0,0.0,F,1127,S,5909,1,True
5544,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,G,961,S,5909,2,True
5545,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,961,S,5909,3,True
5546,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,963,S,5912,1,True
5547,Europa,False,TRAPPIST-1e,36.0,False,0.0,6.0,0.0,1.0,1407.0,D,185,P,5913,1,False
5548,Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,39.0,0.0,749.0,E,382,S,5915,1,False
5549,Earth,False,,19.0,False,2.0,3.0,450.0,204.0,0.0,E,383,S,5916,1,True
5550,Europa,False,55 Cancri e,26.0,False,0.0,2427.0,15.0,5.0,0.0,A,55,P,5919,1,True
5551,Earth,False,TRAPPIST-1e,33.0,False,48.0,94.0,756.0,308.0,0.0,F,1223,P,5920,1,False
5552,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,G,959,P,5921,1,True
5553,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,859.0,62.0,0.0,F,1224,P,5921,2,False
5554,Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,G,960,P,5922,1,False
5555,Mars,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,F,1129,S,5923,1,True
5556,Earth,False,TRAPPIST-1e,51.0,False,152.0,55.0,25.0,74.0,289.0,F,1225,P,5924,1,False
5557,Europa,False,TRAPPIST-1e,29.0,False,0.0,1644.0,0.0,0.0,3780.0,B,226,S,5925,1,False
5558,Europa,False,TRAPPIST-1e,16.0,False,0.0,2002.0,0.0,96.0,69.0,B,226,S,5925,2,True
5559,Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,241.0,4757.0,B,226,S,5925,3,False
5560,Europa,False,55 Cancri e,24.0,False,0.0,2421.0,0.0,725.0,2300.0,B,201,P,5927,1,False
5561,Europa,False,,23.0,False,0.0,109.0,0.0,4810.0,25.0,B,201,P,5927,2,False
5562,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,B,201,P,5927,3,True
5563,Europa,,55 Cancri e,49.0,False,0.0,1264.0,0.0,5474.0,104.0,B,201,P,5927,4,False
5564,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,B,201,P,5927,5,True
5565,Europa,False,55 Cancri e,35.0,False,4.0,3857.0,324.0,899.0,375.0,B,201,P,5927,6,False
5566,Europa,False,55 Cancri e,43.0,False,0.0,1706.0,0.0,274.0,2056.0,B,201,P,5927,7,False
5567,Earth,False,TRAPPIST-1e,20.0,False,149.0,25.0,559.0,21.0,33.0,E,377,P,5928,1,True
5568,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,B,227,S,5930,1,True
5569,Europa,False,TRAPPIST-1e,28.0,False,0.0,1014.0,0.0,2463.0,517.0,B,227,S,5930,2,False
5570,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,B,227,S,5930,3,True
5571,Europa,False,55 Cancri e,39.0,False,0.0,0.0,0.0,1854.0,171.0,A,56,P,5931,1,False
5572,Mars,False,TRAPPIST-1e,34.0,False,1547.0,485.0,97.0,59.0,0.0,F,1131,S,5933,1,False
5573,Earth,False,TRAPPIST-1e,29.0,False,89.0,1725.0,,0.0,3.0,G,962,P,5934,1,True
5574,Earth,False,55 Cancri e,14.0,False,0.0,0.0,52.0,0.0,,E,384,S,5938,1,True
5575,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,G,967,S,5938,2,True
5576,,False,TRAPPIST-1e,30.0,False,628.0,0.0,544.0,0.0,126.0,E,385,S,5939,1,False
5577,Earth,False,TRAPPIST-1e,,False,72.0,914.0,0.0,0.0,7.0,E,386,S,5941,1,True
5578,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,G,969,S,5944,1,True
5579,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,G,970,S,5945,1,True
5580,Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,G,970,S,5945,2,True
5581,Earth,False,PSO J318.5-22,47.0,False,163.0,2.0,11.0,593.0,0.0,G,970,S,5945,3,True
5582,Mars,False,TRAPPIST-1e,19.0,False,300.0,5.0,642.0,0.0,0.0,E,387,S,5946,1,False
5583,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,E,388,S,5947,1,True
5584,Mars,False,TRAPPIST-1e,19.0,False,758.0,425.0,0.0,0.0,0.0,D,180,S,5949,1,False
5585,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,F,1132,S,5949,2,True
5586,Earth,False,TRAPPIST-1e,32.0,False,,5.0,0.0,64.0,0.0,E,378,P,5950,1,False
5587,Earth,False,55 Cancri e,21.0,False,423.0,0.0,172.0,0.0,,F,1133,S,5951,1,False
5588,Mars,,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,F,1134,S,5952,1,True
5589,Mars,False,TRAPPIST-1e,13.0,False,157.0,0.0,1199.0,0.0,14.0,E,390,S,5953,1,False
5590,Mars,False,TRAPPIST-1e,25.0,False,2093.0,0.0,6.0,0.0,0.0,E,391,S,5954,1,False
5591,Mars,False,TRAPPIST-1e,33.0,False,836.0,0.0,155.0,31.0,0.0,E,392,S,5955,1,False
5592,Mars,False,TRAPPIST-1e,27.0,False,1379.0,0.0,414.0,0.0,805.0,F,1135,S,5955,2,False
5593,Earth,False,TRAPPIST-1e,21.0,,12.0,0.0,0.0,1658.0,0.0,E,379,P,5956,1,False
5594,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,B,203,P,5957,1,True
5595,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,B,203,P,5957,2,True
5596,Europa,False,55 Cancri e,58.0,True,2.0,3862.0,0.0,1482.0,73.0,B,203,P,5957,3,False
5597,Europa,False,TRAPPIST-1e,29.0,False,1.0,2809.0,97.0,61.0,1227.0,D,181,S,5959,1,False
5598,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,D,181,S,5959,2,True
5599,Europa,False,TRAPPIST-1e,28.0,False,0.0,4780.0,1761.0,1.0,247.0,C,222,S,5960,1,True
5600,Europa,False,TRAPPIST-1e,29.0,False,3215.0,1211.0,4.0,7.0,417.0,C,222,S,5960,2,True
5601,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,C,222,S,5960,3,True
5602,Mars,False,55 Cancri e,23.0,False,112.0,1184.0,143.0,2.0,585.0,F,1228,P,5963,1,False
5603,Earth,False,TRAPPIST-1e,22.0,False,0.0,40.0,689.0,0.0,79.0,G,964,P,5965,1,True
5604,Earth,True,55 Cancri e,38.0,False,,0.0,0.0,0.0,0.0,G,965,P,5967,1,True
5605,Earth,False,TRAPPIST-1e,38.0,False,0.0,784.0,0.0,0.0,0.0,G,965,P,5967,2,True
5606,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,965,P,5967,3,False
5607,Earth,False,TRAPPIST-1e,,False,17.0,0.0,0.0,49.0,867.0,F,1229,P,5968,1,False
5608,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,972,S,5969,1,True
5609,Earth,False,55 Cancri e,37.0,False,0.0,698.0,0.0,,6.0,F,1137,S,5969,2,False
5610,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,972,S,5969,3,True
5611,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,B,229,S,5970,1,True
5612,Mars,False,TRAPPIST-1e,47.0,False,448.0,0.0,891.0,0.0,235.0,F,1230,P,5971,1,False
5613,Earth,False,TRAPPIST-1e,34.0,False,0.0,11.0,610.0,591.0,769.0,F,1138,S,5972,1,True
5614,Mars,False,TRAPPIST-1e,43.0,False,1086.0,4.0,202.0,401.0,0.0,F,1139,S,5973,1,False
5615,Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,D,186,P,5974,1,True
5616,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,E,380,P,5975,1,True
5617,Mars,False,TRAPPIST-1e,33.0,False,3090.0,0.0,808.0,0.0,0.0,D,182,S,5976,1,False
5618,Europa,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,B,230,S,5977,1,True
5619,Europa,False,55 Cancri e,57.0,False,200.0,9.0,0.0,,24133.0,B,230,S,5977,2,False
5620,Europa,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,B,230,S,5977,3,True
5621,Europa,False,TRAPPIST-1e,46.0,False,0.0,3259.0,761.0,4423.0,0.0,B,230,S,5977,4,False
5622,Europa,False,55 Cancri e,19.0,False,0.0,,0.0,2.0,9.0,C,223,S,5980,1,True
5623,Mars,False,TRAPPIST-1e,27.0,False,441.0,0.0,397.0,471.0,0.0,F,1140,S,5981,1,False
5624,,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,F,1140,S,5981,2,True
5625,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,1140,S,5981,3,True
5626,Mars,False,TRAPPIST-1e,25.0,True,1442.0,0.0,0.0,0.0,13.0,F,1233,P,5983,1,False
5627,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,F,1233,P,5983,2,True
5628,Mars,False,PSO J318.5-22,38.0,False,1208.0,0.0,13.0,38.0,0.0,D,187,P,5984,1,True
5629,Mars,False,TRAPPIST-1e,24.0,False,555.0,0.0,618.0,0.0,0.0,E,381,P,5984,2,False
5630,Earth,False,TRAPPIST-1e,24.0,False,276.0,0.0,0.0,0.0,489.0,F,1234,P,5985,1,True
5631,Europa,,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,D,188,P,5986,1,True
5632,Earth,False,TRAPPIST-1e,29.0,False,0.0,5.0,6.0,0.0,,G,973,S,5987,1,True
5633,Mars,False,55 Cancri e,44.0,False,2956.0,0.0,10.0,12.0,692.0,F,1235,P,5988,1,False
5634,,False,TRAPPIST-1e,20.0,False,0.0,0.0,,703.0,0.0,F,1141,S,5989,1,False
5635,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,G,974,S,5990,1,True
5636,Europa,False,55 Cancri e,26.0,False,0.0,9641.0,51.0,224.0,2428.0,C,224,S,5991,1,True
5637,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,G,975,S,5992,1,True
5638,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,E,394,S,5993,1,True
5639,Earth,False,55 Cancri e,23.0,,94.0,132.0,0.0,967.0,5.0,F,1236,P,5994,1,False
5640,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,G,967,P,5995,1,True
5641,Earth,False,TRAPPIST-1e,30.0,False,477.0,0.0,8.0,0.0,323.0,G,977,S,5998,1,True
5642,Earth,False,TRAPPIST-1e,32.0,False,0.0,104.0,2.0,0.0,801.0,G,968,P,5999,1,True
5643,Mars,False,TRAPPIST-1e,19.0,False,781.0,0.0,295.0,613.0,0.0,,,,6000,1,False
5644,Mars,False,TRAPPIST-1e,41.0,False,1.0,0.0,808.0,0.0,0.0,D,189,P,6000,2,False
5645,Earth,True,TRAPPIST-1e,50.0,,0.0,0.0,0.0,0.0,0.0,G,969,P,6001,1,False
5646,Earth,False,TRAPPIST-1e,36.0,False,9.0,247.0,0.0,482.0,16.0,G,970,P,6003,1,False
5647,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,F,1143,S,6004,1,True
5648,Europa,False,55 Cancri e,45.0,True,1017.0,3863.0,0.0,601.0,3999.0,D,190,P,6006,1,False
5649,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,D,190,P,6006,2,True
5650,Earth,True,,44.0,False,0.0,0.0,,0.0,0.0,G,971,P,6007,1,True
5651,Earth,False,PSO J318.5-22,24.0,,0.0,73.0,617.0,0.0,0.0,F,1238,P,6008,1,True
5652,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,979,S,6010,1,True
5653,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,1989.0,18.0,F,1239,P,6011,1,False
5654,Earth,False,TRAPPIST-1e,13.0,False,28.0,396.0,367.0,0.0,0.0,E,395,S,6014,1,False
5655,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,B,231,S,6015,1,True
5656,Europa,False,55 Cancri e,25.0,False,140.0,4451.0,0.0,0.0,2050.0,B,231,S,6015,2,True
5657,Earth,False,TRAPPIST-1e,24.0,False,718.0,0.0,265.0,302.0,384.0,E,383,P,6016,1,False
5658,Earth,False,TRAPPIST-1e,20.0,False,3.0,0.0,0.0,806.0,0.0,G,973,P,6016,2,False
5659,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,F,1144,S,6017,1,True
5660,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,F,1144,S,6017,2,True
5661,Earth,False,TRAPPIST-1e,,False,0.0,839.0,0.0,36.0,5.0,F,1145,S,6019,1,True
5662,Earth,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,G,974,P,6020,1,False
5663,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,974,P,6020,2,False
5664,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,G,974,P,6020,3,False
5665,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,G,974,P,6020,4,False
5666,Earth,False,55 Cancri e,34.0,False,0.0,968.0,273.0,,283.0,F,1242,P,6020,5,False
5667,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,G,974,P,6020,6,False
5668,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,G,974,P,6020,7,False
5669,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,14.0,631.0,F,1243,P,6022,1,False
5670,Earth,True,PSO J318.5-22,16.0,False,0.0,,0.0,0.0,0.0,G,975,P,6024,1,True
5671,Earth,False,TRAPPIST-1e,42.0,False,0.0,420.0,0.0,1.0,175.0,F,1245,P,6025,1,False
5672,Mars,False,TRAPPIST-1e,41.0,False,982.0,64.0,380.0,0.0,0.0,F,1246,P,6026,1,True
5673,Europa,False,TRAPPIST-1e,36.0,False,0.0,1828.0,9058.0,1.0,2.0,B,232,S,6027,1,True
5674,Europa,False,55 Cancri e,27.0,False,0.0,1801.0,0.0,304.0,1393.0,A,57,P,6028,1,False
5675,Europa,False,TRAPPIST-1e,32.0,True,0.0,792.0,0.0,1.0,1335.0,A,57,P,6028,2,False
5676,Europa,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,A,57,P,6028,3,True
5677,Europa,False,TRAPPIST-1e,26.0,True,0.0,3638.0,0.0,1043.0,0.0,,,,6028,4,True
5678,Europa,False,TRAPPIST-1e,28.0,False,0.0,6921.0,0.0,29.0,45.0,A,57,P,6028,5,True
5679,Earth,False,TRAPPIST-1e,25.0,False,0.0,30.0,20.0,0.0,941.0,E,396,S,6029,1,False
5680,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,G,981,S,6030,1,True
5681,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,G,981,S,6030,2,True
5682,Earth,False,TRAPPIST-1e,13.0,False,852.0,147.0,7.0,0.0,1.0,G,981,S,6030,3,True
5683,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,47.0,703.0,4.0,G,981,S,6030,4,True
5684,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,,0.0,0.0,G,981,S,6030,5,True
5685,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,981,S,6030,6,True
5686,Earth,False,TRAPPIST-1e,49.0,False,0.0,,0.0,0.0,0.0,G,981,S,6030,7,True
5687,,False,,52.0,False,0.0,645.0,0.0,0.0,395.0,F,1146,S,6031,1,True
5688,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,982,S,6032,1,True
5689,,False,TRAPPIST-1e,40.0,False,521.0,4.0,53.0,70.0,141.0,E,397,S,6032,2,False
5690,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,982,S,6032,3,True
5691,Mars,False,TRAPPIST-1e,32.0,False,158.0,0.0,139.0,752.0,0.0,E,384,P,6033,1,False
5692,Mars,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,F,1247,P,6033,2,True
5693,Mars,False,PSO J318.5-22,26.0,False,2042.0,0.0,2387.0,10.0,0.0,E,385,P,6034,1,True
5694,Mars,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,E,385,P,6034,2,False
5695,Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,E,385,P,6034,3,True
5696,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1.0,827.0,E,386,P,6035,1,True
5697,Earth,,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,G,976,P,6035,2,False
5698,Europa,False,TRAPPIST-1e,44.0,False,0.0,1289.0,1224.0,514.0,1674.0,C,225,S,6036,1,True
5699,,False,TRAPPIST-1e,15.0,False,0.0,677.0,0.0,179.0,3186.0,C,225,S,6036,2,True
5700,Europa,False,TRAPPIST-1e,27.0,False,0.0,1857.0,0.0,778.0,587.0,C,225,S,6036,3,True
5701,Mars,False,TRAPPIST-1e,22.0,False,2413.0,0.0,53.0,1.0,0.0,F,1147,S,6038,1,False
5702,Earth,,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,983,S,6039,1,True
5703,Earth,False,,32.0,False,3.0,0.0,0.0,0.0,757.0,F,1148,S,6039,2,False
5704,Earth,False,TRAPPIST-1e,16.0,False,805.0,4.0,0.0,0.0,0.0,G,984,S,6040,1,True
5705,Mars,False,TRAPPIST-1e,34.0,False,419.0,0.0,15.0,0.0,0.0,F,1248,P,6041,1,False
5706,Mars,False,TRAPPIST-1e,32.0,False,1946.0,0.0,653.0,0.0,0.0,F,1249,P,6042,1,False
5707,Earth,False,TRAPPIST-1e,28.0,False,0.0,292.0,1039.0,1.0,489.0,G,978,P,6043,1,False
5708,Europa,False,TRAPPIST-1e,27.0,False,0.0,21.0,0.0,8126.0,4.0,B,233,S,6045,1,False
5709,Earth,False,PSO J318.5-22,35.0,False,508.0,0.0,0.0,57.0,243.0,G,985,S,6047,1,True
5710,Mars,True,,25.0,False,0.0,0.0,0.0,0.0,0.0,,,,6048,1,False
5711,Earth,False,TRAPPIST-1e,24.0,False,178.0,0.0,235.0,0.0,396.0,G,986,S,6049,1,True
5712,Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,G,980,P,6052,1,False
5713,Mars,True,TRAPPIST-1e,28.0,,0.0,0.0,0.0,0.0,0.0,F,1151,S,6054,1,True
5714,Europa,False,PSO J318.5-22,29.0,True,3.0,1849.0,0.0,3104.0,1652.0,C,185,P,6055,1,False
5715,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,C,185,P,6055,2,True
5716,Europa,False,TRAPPIST-1e,20.0,False,1883.0,0.0,,8810.0,0.0,C,185,P,6055,3,False
5717,Mars,False,55 Cancri e,18.0,False,2904.0,5.0,50.0,0.0,9.0,F,1253,P,6058,1,False
5718,Earth,False,TRAPPIST-1e,28.0,False,8.0,0.0,3949.0,0.0,9.0,G,982,P,6059,1,True
5719,Earth,False,TRAPPIST-1e,18.0,False,33.0,0.0,455.0,167.0,48.0,F,1153,S,6061,1,True
5720,Mars,False,TRAPPIST-1e,33.0,False,301.0,0.0,501.0,0.0,1013.0,F,1254,P,6062,1,False
5721,Mars,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,E,388,P,6062,2,False
5722,Europa,False,55 Cancri e,68.0,False,125.0,13437.0,0.0,22408.0,17.0,C,186,P,6064,1,False
5723,,False,TRAPPIST-1e,19.0,False,3.0,785.0,0.0,0.0,0.0,E,398,S,6065,1,True
5724,Europa,False,TRAPPIST-1e,33.0,False,0.0,357.0,2366.0,1612.0,2137.0,C,226,S,6066,1,False
5725,Europa,False,55 Cancri e,55.0,False,8142.0,8.0,0.0,1481.0,0.0,C,226,S,6066,2,False
5726,Europa,,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,C,226,S,6066,3,True
5727,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,44.0,1721.0,G,984,P,6067,1,False
5728,Earth,False,TRAPPIST-1e,23.0,False,0.0,723.0,1.0,0.0,0.0,F,1154,S,6068,1,True
5729,Mars,False,55 Cancri e,15.0,False,3811.0,0.0,109.0,236.0,0.0,D,185,S,6069,1,False
5730,Mars,False,TRAPPIST-1e,49.0,False,2209.0,42.0,109.0,23.0,0.0,D,186,S,6070,1,False
5731,Earth,False,TRAPPIST-1e,33.0,False,41.0,417.0,0.0,42.0,308.0,G,987,S,6071,1,True
5732,Mars,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,F,1156,S,6073,1,True
5733,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,B,206,P,6075,1,True
5734,Earth,,TRAPPIST-1e,18.0,False,14.0,2.0,144.0,610.0,0.0,G,988,S,6076,1,True
5735,Earth,True,TRAPPIST-1e,17.0,False,0.0,,0.0,0.0,0.0,G,985,P,6077,1,True
5736,Earth,False,TRAPPIST-1e,39.0,False,657.0,225.0,0.0,,0.0,G,989,S,6080,1,True
5737,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,G,987,P,6082,1,False
5738,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,868.0,0.0,3.0,F,1257,P,6085,1,True
5739,Europa,False,55 Cancri e,32.0,False,0.0,4176.0,0.0,183.0,6.0,A,72,S,6086,1,True
5740,Earth,False,TRAPPIST-1e,19.0,False,605.0,0.0,24.0,1.0,86.0,F,1160,S,6087,1,False
5741,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,F,1259,P,6090,1,True
5742,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,G,988,P,6091,1,True
5743,Earth,False,TRAPPIST-1e,39.0,False,0.0,29.0,291.0,13.0,527.0,F,1260,P,6091,2,False
5744,Earth,False,TRAPPIST-1e,16.0,,0.0,0.0,641.0,33.0,29.0,F,1161,S,6092,1,True
5745,Earth,True,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,G,991,S,6092,2,True
5746,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,991,S,6092,3,True
5747,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,C,227,S,6094,1,True
5748,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,C,227,S,6094,2,True
5749,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,C,227,S,6094,3,True
5750,Mars,False,TRAPPIST-1e,29.0,False,3564.0,0.0,802.0,0.0,0.0,D,192,P,6095,1,False
5751,Mars,False,TRAPPIST-1e,41.0,False,239.0,1.0,1048.0,0.0,0.0,F,1162,S,6096,1,True
5752,Mars,False,TRAPPIST-1e,13.0,False,1119.0,11.0,1326.0,0.0,0.0,F,1162,S,6096,2,True
5753,Mars,False,TRAPPIST-1e,18.0,False,4397.0,610.0,1437.0,4.0,0.0,F,1162,S,6096,3,False
5754,Earth,False,55 Cancri e,27.0,False,0.0,0.0,0.0,2725.0,73.0,F,1163,S,6098,1,False
5755,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,G,992,S,6099,1,True
5756,Earth,False,55 Cancri e,24.0,False,13.0,0.0,2.0,673.0,3.0,F,1261,P,6101,1,False
5757,Earth,False,PSO J318.5-22,26.0,False,104.0,0.0,0.0,280.0,216.0,F,1165,S,6102,1,False
5758,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,G,990,P,6103,1,True
5759,Europa,False,TRAPPIST-1e,58.0,,0.0,1012.0,0.0,1120.0,20.0,E,401,S,6105,1,False
5760,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,C,228,S,6106,1,True
5761,Earth,False,55 Cancri e,18.0,False,0.0,0.0,0.0,63.0,525.0,F,1263,P,6107,1,True
5762,,False,TRAPPIST-1e,13.0,False,206.0,28.0,0.0,1.0,629.0,F,1166,S,6108,1,False
5763,Europa,False,TRAPPIST-1e,13.0,False,0.0,9.0,0.0,,5648.0,C,187,P,6109,1,False
5764,Europa,True,TRAPPIST-1e,28.0,False,0.0,,0.0,0.0,0.0,C,187,P,6109,2,True
5765,Earth,False,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,642.0,E,389,P,6110,1,True
5766,Europa,True,TRAPPIST-1e,32.0,False,0.0,,0.0,0.0,0.0,A,58,P,6111,1,True
5767,Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,4588.0,0.0,A,58,P,6111,2,False
5768,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,,,,6111,3,True
5769,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,A,58,P,6111,4,True
